,id,type,address,number,postal_code,municipality,province,location,public,available,hours,Full_Address,Lat,Lon
3489,4486.0,,Rue de Ciney ,,5580.0,Rochefort,Namur,local drive,,,,"Rue de Ciney ,,Namur,Belgium",50.4292796,5.1255923
3490,4487.0,,Rue d Awans ,5.0,4460.0,Grâce-Hollogne,Liège,local réunion,,,,"Rue d Awans ,5.0,Liège,Belgium",50.6420327,5.5576299
3491,4488.0,,Rue du Village,13.0,4850.0,Moresnet,Liège,local cafétaria,,,,"Rue du Village,13.0,Liège,Belgium",50.672608,5.5602882
3492,4489.0,,Rue de Heigne,6.0,6230.0,Viesville,Hainaut,local secrétaire,,,,"Rue de Heigne,6.0,Hainaut,Belgium",50.4131013,4.432677
3493,4490.0,,Rue Dernier Patard,,1470.0,Baisy-thy,Brabant Wallon,cafétaria,,,,"Rue Dernier Patard,,Brabant Wallon,Belgium",50.5775474,4.4541534
3494,4491.0,,Rue de Givet ,21.0,6762.0,Saint-Mard,Luxembourg,entrée salle de sports,,,,"Rue de Givet ,21.0,Luxembourg,Belgium",50.3246859,5.4220442
3495,4492.0,,Chemin Morel ,71.0,6762.0,Saint-Mard,Luxembourg,local de la piscine,,,,"Chemin Morel ,71.0,Luxembourg,Belgium",49.5498115,5.5314244
3496,4493.0,,Rue Rasquin ,7.0,1070.0,Bruxelles,Bruxelles-Brussel,local technique,,,,"Rue Rasquin ,7.0,Bruxelles-Brussel,Belgium",50.8409617,4.375834
3497,4494.0,,Rue du Roi Albert,10.0,7370.0,Dour,Hainaut,entrée salle de gym,,,,"Rue du Roi Albert,10.0,Hainaut,Belgium",50.4048974,3.8353556
3498,4495.0,,Rue des Français,49.0,7600.0,Péruwelz,Hainaut,local inscriptions,,,,"Rue des Français,49.0,Hainaut,Belgium",50.5580005,3.5119411
3499,4496.0,,Rue du Berceau,5.0,7600.0,Péruwelz,Hainaut,local chef atelier,,,,"Rue du Berceau,5.0,Hainaut,Belgium",50.6519796,3.6262599
3500,4497.0,,Rue Flament ,1.0,7600.0,Péruwelz,Hainaut,bureau direction,,,,"Rue Flament ,1.0,Hainaut,Belgium",50.6282345,4.1529782
3501,4498.0,,Rue Darchis ,35.0,4000.0,Liège,Liège,hall entrée,,,,"Rue Darchis ,35.0,Liège,Belgium",50.6370996,5.5649557
3502,4499.0,,Avenue Franklin,5.0,1300.0,Wavre,Brabant Wallon,local de préparation,,,,"Avenue Franklin,5.0,Brabant Wallon,Belgium",50.7353698,4.5850269
3503,4500.0,,Place de la Station ,12.0,7911.0,Frasnes-lez-Buissenal,Hainaut,hall entrée,,,,"Place de la Station ,12.0,Hainaut,Belgium",50.5257076,4.062101699999999
3504,4501.0,,Avenue du Castillon ,71.0,1450.0,Chastre,Brabant Wallon,,,,,"Avenue du Castillon ,71.0,Brabant Wallon,Belgium",50.61038,4.6435531
3505,4502.0,,Industrieweg ,18.0,2850.0,Boom,Antwerpen,"glvl,lokaal supervisors",,,,"Industrieweg ,18.0,Antwerpen,Belgium",51.2518764,4.3503943
3506,4503.0,,Koningin Astridlaan ,12.0,2830.0,Willebroek,Antwerpen,"inkomhal,links",,,,"Koningin Astridlaan ,12.0,Antwerpen,Belgium",51.2029099,4.3525405
3507,4504.0,,Rue Tombeek ,30.0,1331.0,Rosières,Brabant Wallon,accueil,,,,"Rue Tombeek ,30.0,Brabant Wallon,Belgium",50.7392249,4.5547729
3508,4505.0,,Rue Nicolas Baudine ,10.0,1440.0,Braine-le-Château,Brabant Wallon,accueil,,,,"Rue Nicolas Baudine ,10.0,Brabant Wallon,Belgium",50.6740208,4.2426962
3509,4506.0,,Chaussée Longchamps ,2.0,1300.0,Wavre,Brabant Wallon,accueil,,,,"Chaussée Longchamps ,2.0,Brabant Wallon,Belgium",50.72723,4.63611
3510,4508.0,,Haandorpweg,1.0,9130.0,KalloBeveren-Waas),Oost-Vlaanderen,"glvl, receptie",,,,"Haandorpweg,1.0,Oost-Vlaanderen,Belgium",51.2588878,4.2189877
3511,4509.0,,Place du Bicentenaire ,,7120.0,Haulchin,Hainaut,"local, proximité pétanque",,,,"Place du Bicentenaire ,,Hainaut,Belgium",50.3836264,4.0827606
3512,4509.0,,Place du Bicentenaire,,1000.0,Brussel,Bruxelles-Brussel,"local, proximité pétanque",,,,"Place du Bicentenaire,,Bruxelles-Brussel,Belgium",50.8476424,4.3571696
3513,4510.0,,Boulevard d Avroy,42.0,4000.0,Liège,Liège,rez de ch,,,,"Boulevard d Avroy,42.0,Liège,Belgium",50.6353953,5.5676214
3514,4511.0,,Spanjestraat ,181.0,8800.0,Roeselare,West-Vlaanderen,"buiten, kant looppiste",,,,"Spanjestraat ,181.0,West-Vlaanderen,Belgium",50.9460658,3.1385727
3515,4512.0,,Izegemseaardeweg ,30.0,8800.0,Roeselare,West-Vlaanderen,"buiten, aan inkom sporthal",,,,"Izegemseaardeweg ,30.0,West-Vlaanderen,Belgium",50.95847,3.15753
3516,4514.0,,H. Spilleboutdreef ,33.0,8800.0,Roeselare,West-Vlaanderen,inkom cafetaria via zwembad,,,,"H. Spilleboutdreef ,33.0,West-Vlaanderen,Belgium",50.9375958,3.1236614
3517,4516.0,,Rue de Marbais ,37.0,1495.0,Villers-la-Ville,Brabant Wallon,"hall d entrée,rez",,,,"Rue de Marbais ,37.0,Brabant Wallon,Belgium",50.5728433,4.5340424
3518,4517.0,,Rue Haute ,11.0,6567.0,Merbes-le-Château,Hainaut,salle de coupe dans la cour de l éco,,,,"Rue Haute ,11.0,Hainaut,Belgium",50.5496841,3.5247783
3519,4518.0,,Rue Neuve,75.0,6061.0,Montignies-sur-Sambre,Hainaut,rez de l entrée club,,,,"Rue Neuve,75.0,Hainaut,Belgium",50.7595817,3.7183894
3520,4519.0,,Rue de la Trondeloire ,18.0,7536.0,VaulxTournai),Hainaut,couloir des vest/sanita,,,,"Rue de la Trondeloire ,18.0,Hainaut,Belgium",50.5902687,3.4336468
3521,4520.0,,Boulevard de l impératrice ,13.0,1000.0,Bruxelles,Bruxelles-Brussel,3 étage-infirmerie,,,,"Boulevard de l impératrice ,13.0,Bruxelles-Brussel,Belgium",50.8466517,4.3568488
3522,4521.0,,Rue Américaine ,101.0,1050.0,Bruxelles,Bruxelles-Brussel,entrée magasin,,,,"Rue Américaine ,101.0,Bruxelles-Brussel,Belgium",50.8221091,4.3627734
3523,4522.0,,Rue Granbonpré ,11.0,1435.0,Mont-Saint-Guibert,Brabant Wallon,1er étage,,,,"Rue Granbonpré ,11.0,Brabant Wallon,Belgium",50.6627553,4.6404968
3524,4523.0,,Leo Baekelandstraat,5.0,2950.0,Kapellen,Antwerpen,onthaal,,,,"Leo Baekelandstraat,5.0,Antwerpen,Belgium",51.2721953,4.4111096
3525,4524.0,,Heesterveldweg,14.0,3700.0,Tongeren,Limburg,glvl,,,,"Heesterveldweg,14.0,Limburg,Belgium",50.7874541,5.5215624
3526,4525.0,,Vlamingstraat,28.0,8560.0,Wevelgem,West-Vlaanderen,"EHBO lokaal CUP,via bureau",,,,"Vlamingstraat,28.0,West-Vlaanderen,Belgium",51.2108679,3.2242358
3527,4526.0,,Chaussée de Wavre ,2057.0,1160.0,Bruxelles,Bruxelles-Brussel,piste d athlétisme,,,,"Chaussée de Wavre ,2057.0,Bruxelles-Brussel,Belgium",50.8248619,4.3993214
3528,4528.0,,Rue des Amours ,5.0,6470.0,Sivry-Rance,Hainaut,"rez sur le pignon du ""ClubHouse""",,,,"Rue des Amours ,5.0,Hainaut,Belgium",50.4742126,4.1854859
3529,4529.0,,Parklaan ,7.0,2610.0,Wilrijk,Antwerpen,"recepti, glvl",,,,"Parklaan ,7.0,Antwerpen,Belgium",51.1696458,4.4276565
3530,4530.0,,Rue d Austerlitz,56.0,5580.0,Rochefort,Namur,"rez,endroit accessible par tou",,,,"Rue d Austerlitz,56.0,Namur,Belgium",50.4649359,4.865072899999999
3531,4531.0,,Rue Fraiche ,1.0,4030.0,Chênée,Liège,"refectoire, rez de ch",,,,"Rue Fraiche ,1.0,Liège,Belgium",50.6188685,5.6171377
3532,4532.0,,Rue des Coudriers ,5.0,4031.0,Angleur,Liège,,,,,"Rue des Coudriers ,5.0,Liège,Belgium",50.6103884,5.5984051
3533,4533.0,,Rue de l Ourthe,1.0,4020.0,Liège,Liège,rez de ch,,,,"Rue de l Ourthe,1.0,Liège,Belgium",50.6383958,5.5827102
3534,4534.0,,Rue St Isidore ,3.0,6900.0,Marche-en-Famenne,Luxembourg,"1er étage,local production",,,,"Rue St Isidore ,3.0,Luxembourg,Belgium",50.1965908,5.3051261
3535,4535.0,,Zeedijk,24.0,8380.0,Zeebrugge,West-Vlaanderen,buitenzijde - dijk,,,,"Zeedijk,24.0,West-Vlaanderen,Belgium",51.1981,2.83823
3536,4536.0,,Rue Trieu Kaisin ,134.0,6061.0,Montignies-lez-Lens,Hainaut,labo bio mécanique local H03,,,,"Rue Trieu Kaisin ,134.0,Hainaut,Belgium",50.4095937,4.4846345
3537,4537.0,,Rue des Postes,101.0,7090.0,Braine-le-Comte,Hainaut,hall d entrée,,,,"Rue des Postes,101.0,Hainaut,Belgium",50.6089089,4.1297028
3538,4538.0,,Rue de Belle-Vue ,32.0,7100.0,La,Hainaut,1° étag couloir près local 111,,,,"Rue de Belle-Vue ,32.0,Hainaut,Belgium",50.4769651,4.3748652
3539,4539.0,,Chaussée de Binche ,159.0,7000.0,Mons,Hainaut,hall entrée HE2,,,,"Chaussée de Binche ,159.0,Hainaut,Belgium",50.4515376,3.9820997
3540,4540.0,,Rue de Bruxelles,,6220.0,Fleurus,Hainaut,"bureau prof, Local 08",,,,"Rue de Bruxelles,,Hainaut,Belgium",50.6430874,4.1560331
3541,4541.0,,Rue de l Hôpital ,27.0,6060.0,GillyCharleroi),Hainaut,hall rotonde auditoire,,,,"Rue de l Hôpital ,27.0,Hainaut,Belgium",50.6110668,3.4144194
3542,4542.0,,Rue Tour Saint Pierre,9.0,7900.0,Leuze-en-Hainaut,Hainaut,hall entrée principale,,,,"Rue Tour Saint Pierre,9.0,Hainaut,Belgium",50.60058,3.621854
3543,4543.0,,Rue de l Hocaille ,10.0,1348.0,Louvain-la-Neuve,Brabant Wallon,rez de ch Atrium,,,,"Rue de l Hocaille ,10.0,Brabant Wallon,Belgium",50.670463,4.6075182
3544,4544.0,,Quai des Salines ,28.0,7500.0,Tournai,Hainaut,hall près du secrétariat,,,,"Quai des Salines ,28.0,Hainaut,Belgium",50.6109976,3.3859081
3545,4545.0,,Jules Bordetlaan,164.0,1140.0,Brussel,Bruxelles-Brussel,3de verd/tussenhal 3 bedrijv,,,,"Jules Bordetlaan,164.0,Bruxelles-Brussel,Belgium",50.8719745,4.4166098
3546,4546.0,,Raketstraat,40.0,1130.0,Brussel,Bruxelles-Brussel,"ingang aan receptie, glvl",,,,"Raketstraat,40.0,Bruxelles-Brussel,Belgium",50.8777224,4.4221934
3547,4547.0,,Theodorstraat,108.0,1090.0,Brussel,Bruxelles-Brussel,"glvl,achtermuur onthaal",,,,"Theodorstraat,108.0,Bruxelles-Brussel,Belgium",50.8771652,4.3284558
3548,4549.0,,Rue Général de Gaulle,53.0,1310.0,La hulpe,Brabant Wallon,entrée du bas du centre,,,,"Rue Général de Gaulle,53.0,Brabant Wallon,Belgium",50.7365084,4.4872726
3549,4550.0,,Rue de la Place,2.0,5031.0,Gembloux,Namur,"rez, au fond du couloir",,,,"Rue de la Place,2.0,Namur,Belgium",50.501874,4.8756985
3550,4551.0,,Chaussée de Charleroi ,145.0,5030.0,Gembloux,Namur,,,,,"Chaussée de Charleroi ,145.0,Namur,Belgium",50.4497468,4.8173382
3551,4552.0,,Rue Fénique,41.0,7972.0,Quevaucamps,Hainaut,"club house,rez de ch",,,,"Rue Fénique,41.0,Hainaut,Belgium",50.484851,4.3744251
3552,4553.0,,Boulevard Général Descamp ,1.0,6500.0,Beaumont,Hainaut,"1° étage,sur palier",,,,"Boulevard Général Descamp ,1.0,Hainaut,Belgium",50.238447,4.2363828
3553,4554.0,Appareil fixe-Vast apparaat,chaussée de l herbatte,85.0,1300.0,Wavre,Brabant Wallon,Centre Sportif - Grez Doiceau,Oui-Ja,Non-Nee,,"chaussée de l herbatte,85.0,Brabant Wallon,Belgium",50.7234821,4.6176607
3554,4555.0,,Chemin du Meunier,40.0,1330.0,Rixensart,Brabant Wallon,entrée par l arrière du bâtim,,,,"Chemin du Meunier,40.0,Brabant Wallon,Belgium",50.7060918,4.534518
3555,4556.0,,Av. Charles Schaller ,50.0,1160.0,Bruxelles,Bruxelles-Brussel,"rez,couloir des vestiaire",,,,"Av. Charles Schaller ,50.0,Bruxelles-Brussel,Belgium",50.8085992,4.437537
3556,4558.0,,Avenue Edgard Frankignoul ,2.0,1480.0,Saintes,Brabant Wallon,atelier - magasin,,,,"Avenue Edgard Frankignoul ,2.0,Brabant Wallon,Belgium",50.633241,4.524315
3557,4559.0,,Avenue Edgard Frankignoul,2.0,1480.0,Saintes,Brabant Wallon,bureau,,,,"Avenue Edgard Frankignoul,2.0,Brabant Wallon,Belgium",50.633241,4.524315
3558,4560.0,,uitbreidingstraat,72.0,2600.0,Berchem,Antwerpen,inkomhall,,,,"uitbreidingstraat,72.0,Antwerpen,Belgium",51.1967334,4.4294545
3559,4562.0,,Haachtsesteenweg ,1470.0,1130.0,Brussel,Bruxelles-Brussel,toiletten H2,,,,"Haachtsesteenweg ,1470.0,Bruxelles-Brussel,Belgium",50.8736567,4.400468
3560,4563.0,,Haachtsesteenweg ,1470.0,1130.0,Brussel,Bruxelles-Brussel,hoofdingang,,,,"Haachtsesteenweg ,1470.0,Bruxelles-Brussel,Belgium",50.8736567,4.400468
3561,4564.0,,Rue du Faing,16.0,6810.0,Chiny,Luxembourg,"rez,hall d entrée côté cafétaria",,,,"Rue du Faing,16.0,Luxembourg,Belgium",49.6898294,5.4027738
3562,4565.0,,Rue de Moresnet ,157.0,4851.0,Gemmenich,Liège,"hall d entrée,en haut escalier",,,,"Rue de Moresnet ,157.0,Liège,Belgium",50.6517752,5.5927196
3563,4566.0,,Rue de Sauvian,1.0,6850.0,Paliseul,Luxembourg,dans le club house,,,,"Rue de Sauvian,1.0,Luxembourg,Belgium",49.9013733,5.1317246
3564,4567.0,,Rue de la Procession ,49.0,7780.0,Comines,Hainaut,piscine,,,,"Rue de la Procession ,49.0,Hainaut,Belgium",50.6748912,3.9442964
3565,4569.0,,Avenue de l Industrie,21.0,1420.0,Braine-l Alleud,Brabant Wallon,entrepot,,,,"Avenue de l Industrie,21.0,Brabant Wallon,Belgium",50.6891833,4.3318847
3566,4570.0,,Avenue de l Industrie ,21.0,1420.0,Braine-l Alleud,Brabant Wallon,hall bureau,,,,"Avenue de l Industrie ,21.0,Brabant Wallon,Belgium",50.6891833,4.3318847
3567,4571.0,,Rue Jules Beresse ,20.0,7031.0,Villers-Saint-Ghislain,Hainaut,cafetaria,,,,"Rue Jules Beresse ,20.0,Hainaut,Belgium",50.4266567,4.0388625
3568,4572.0,,Rue Rene Menada ,12.0,1320.0,Hamme-Mille,Brabant Wallon,vestiaires,,,,"Rue Rene Menada ,12.0,Brabant Wallon,Belgium",50.779225,4.7103086
3569,4573.0,,Parc Artisanal de Blegny,,4671.0,Barchon,Liège,hall accueil,,,,"Parc Artisanal de Blegny,,Liège,Belgium",50.6580621,5.7025421
3570,4574.0,,Rue de Merckhof ,110.0,4880.0,Aubel,Liège,hall accueil,,,,"Rue de Merckhof ,110.0,Liège,Belgium",50.7066691,5.8733377
3571,4575.0,,Rue Place d Arenberg ,20.0,6200.0,Châtelineau,Hainaut,local direction,,,,"Rue Place d Arenberg ,20.0,Hainaut,Belgium",50.4116619,4.5188726
3572,4576.0,,Rue du Palais ,42.0,1030.0,Bruxelles,Bruxelles-Brussel,hall accueil,,,,"Rue du Palais ,42.0,Bruxelles-Brussel,Belgium",50.8659823,4.3661988
3573,4577.0,,Minervastraat ,8.0,1930.0,Zaventem,Vlaams-Brabant,hall accueil,,,,"Minervastraat ,8.0,Vlaams-Brabant,Belgium",50.8796534,4.4517106
3574,4578.0,,Quai du Halage3 ,3.0,4400.0,Flémalle,Liège,local des toilettes,,,,"Quai du Halage3 ,3.0,Liège,Belgium",50.63295859999999,5.569749799999999
3575,4579.0,,Rue de la Digue,20.0,4400.0,Flémalle,Liège,entrepot,,,,"Rue de la Digue,20.0,Liège,Belgium",50.6169659,5.6321103
3576,4580.0,,Rue Renory ,478.0,4031.0,Angleur,Liège,accueil,,,,"Rue Renory ,478.0,Liège,Belgium",50.6066581,5.5640204
3577,4581.0,,Rue Ernest Solvay ,208.0,4000.0,Liège,Liège,accueil,,,,"Rue Ernest Solvay ,208.0,Liège,Belgium",50.6095385,5.5561344
3578,4582.0,,Rue Sart d Avette,110.0,4400.0,Flémalle,Liège,accueil,,,,"Rue Sart d Avette,110.0,Liège,Belgium",50.6070984,5.4171807
3579,4584.0,,Chaussée de Liège ,1103.0,5101.0,Lives-sur-Meuse,Namur,accueil,,,,"Chaussée de Liège ,1103.0,Namur,Belgium",50.4687044,4.9278506
3580,4585.0,,Rue des Viaux,1.0,5100.0,Naninne,Namur,accueil,,,,"Rue des Viaux,1.0,Namur,Belgium",50.4236804,4.9179141
3581,4586.0,,Rue Noiret,6.0,5660.0,Couvin,Namur,accueil,,,,"Rue Noiret,6.0,Namur,Belgium",50.043049,4.4600746
3582,4587.0,,Rue des Templiers s/n ,,7080.0,Frameries,Hainaut,"rez,club house ROC",,,,"Rue des Templiers s/n ,,Hainaut,Belgium",50.028742,4.3249984
3583,4588.0,,Stationsstraat z/nr  ,,9860.0,Scheldewindeke,Oost-Vlaanderen,scheidsrechterlokaal,,,,"Stationsstraat z/nr  ,,Oost-Vlaanderen,Belgium",50.9324782,4.0455287
3584,4589.0,,Hanenstraat ,148.0,9255.0,Buggenhout,Oost-Vlaanderen,"inkomhal,glvl",,,,"Hanenstraat ,148.0,Oost-Vlaanderen,Belgium",51.0112753,4.1922934
3585,4590.0,,De Tyraslaan ,109.0,1120.0,Brussel,Bruxelles-Brussel,onmiddellyk aan de inkombalie,,,,"De Tyraslaan ,109.0,Bruxelles-Brussel,Belgium",50.9084235,4.3963537
3586,4593.0,,Rue du Château ,27.0,1480.0,Clabecq,Brabant Wallon,,,,,"Rue du Château ,27.0,Brabant Wallon,Belgium",50.6860968,4.223364
3587,4594.0,,A. Algoetstraat ,77.0,1750.0,Sint-Kwintens-Lennik,Vlaams-Brabant,"buitengevel sporthal,ingang",,,,"A. Algoetstraat ,77.0,Vlaams-Brabant,Belgium",50.8069493,4.1605503
3588,4595.0,,Vesten ,90.0,9120.0,Beveren-Waas,Oost-Vlaanderen,showroom,,,,"Vesten ,90.0,Oost-Vlaanderen,Belgium",51.2168798,4.2688588
3589,4597.0,,Valkestraat ,18.0,8620.0,Nieuwpoort,West-Vlaanderen,ingang De City,,,,"Valkestraat ,18.0,West-Vlaanderen,Belgium",50.95141,2.8585064
3590,4598.0,,Elf Juliwijk,6.0,8620.0,Nieuwpoort,West-Vlaanderen,kinderboerderij,,,,"Elf Juliwijk,6.0,West-Vlaanderen,Belgium",51.13539,2.73936
3591,4599.0,,Rue Jean Kurtz,64.0,4801.0,Stembert,Liège,étage O-couloir vers pistes,,,,"Rue Jean Kurtz,64.0,Liège,Belgium",50.63295859999999,5.569749799999999
3592,4600.0,,Rue du Tonnelet ,76.0,4900.0,Spa,Liège,étage AO,,,,"Rue du Tonnelet ,76.0,Liège,Belgium",50.4918451,5.8845171
3593,4601.0,,Rue Traverse ,9.0,4980.0,Trois-Ponts,Liège,niveau O,,,,"Rue Traverse ,9.0,Liège,Belgium",50.7016302,5.4565835
3594,4602.0,,Rue Adolphe Bastin,7.0,4900.0,Spa,Liège,réfectoire sous-sol,,,,"Rue Adolphe Bastin,7.0,Liège,Belgium",50.63295859999999,5.569749799999999
3595,4603.0,,Rue Alphonse Collette ,25.0,4910.0,Theux,Liège,"rez de ch,buvette",,,,"Rue Alphonse Collette ,25.0,Liège,Belgium",50.63295859999999,5.569749799999999
3596,4604.0,,Rue St Médard,1.0,6560.0,Solre-sur-Sambre,Hainaut,au sous-sol,,,,"Rue St Médard,1.0,Hainaut,Belgium",50.4077782,4.2809268
3597,4605.0,,Rue J.B. Stouffs ,12.0,1332.0,Genval,Brabant Wallon,"rez de ch,salle de réunion",,,,"Rue J.B. Stouffs ,12.0,Brabant Wallon,Belgium",50.714688,4.4984488
3598,4606.0,Appareil fixe-Vast apparaat,Rue de Rixensart ,,1332.0,Genval	,Brabant Wallon,Anciennes papeteries ,Non-Nee,Non-Nee,,"Rue de Rixensart ,,Brabant Wallon,Belgium",50.7225698,4.5151181
3599,4607.0,,Kasteeldreef ,61.0,2900.0,Schoten,Antwerpen,"park,ingang resto De Riddershoeve",,,,"Kasteeldreef ,61.0,Antwerpen,Belgium",51.2485042,4.4929042
3600,4608.0,,Rue Lütticher,65.0,4721.0,Neu-Moresnet,Liège,appretur atelier,,,,"Rue Lütticher,65.0,Liège,Belgium",50.63295859999999,5.569749799999999
3601,4609.0,,Spiegel,15.0,9860.0,Oosterzele,Oost-Vlaanderen,"1ste verd,rechtover trappenhal",,,,"Spiegel,15.0,Oost-Vlaanderen,Belgium",50.9429704,3.7877886
3602,4612.0,,Chaussée de Nivelle ,37.0,6041.0,Gosselies,Hainaut,,,,,"Chaussée de Nivelle ,37.0,Hainaut,Belgium",50.5427859,4.2643058
3603,4613.0,,Rue des Français,147.0,6020.0,Dampremy,Hainaut,hall d entrée,,,,"Rue des Français,147.0,Hainaut,Belgium",50.5580005,3.5119411
3604,4614.0,,Rue des Couturelles,2.0,6044.0,Roux,Hainaut,"1° étage, hall d entrée",,,,"Rue des Couturelles,2.0,Hainaut,Belgium",50.4677387,4.5757032
3605,4615.0,,Place Albert 1er,38.0,6030.0,Marchienne-au-Pont,Hainaut,local des maitres nageurs,,,,"Place Albert 1er,38.0,Hainaut,Belgium",50.5257076,4.062101699999999
3606,4616.0,,Place Albert 1er,38.0,6030.0,Marchienne-au-Pont,Hainaut,à l étage à l entrée sall omni,,,,"Place Albert 1er,38.0,Hainaut,Belgium",50.5257076,4.062101699999999
3607,4617.0,,Place Jules Destrée,15.0,6060.0,GillyCharleroi),Hainaut,"rez de ch,salle omnisport",,,,"Place Jules Destrée,15.0,Hainaut,Belgium",50.4313529,4.5197116
3608,4618.0,,Place Jules Destrée ,15.0,6060.0,GillyCharleroi),Hainaut,à l entrée sol bord piscine,,,,"Place Jules Destrée ,15.0,Hainaut,Belgium",50.4313529,4.5197116
3609,4619.0,,Rue du Fort,80.0,6000.0,Charleroi,Hainaut,"salle de gym, rez de ch",,,,"Rue du Fort,80.0,Hainaut,Belgium",50.6315936,3.7693419
3610,4620.0,,Rue du Poirie ,226.0,6061.0,Montignies-sur-Sambre,Hainaut,"piscine,local des maitres-nageu",,,,"Rue du Poirie ,226.0,Hainaut,Belgium",50.406891,4.465501
3611,4621.0,,Rue du Poirie ,226.0,6061.0,Montignies-sur-Sambre,Hainaut,DOJO,,,,"Rue du Poirie ,226.0,Hainaut,Belgium",50.406891,4.465501
3612,4622.0,,Rue du Poirie ,226.0,6061.0,Montignies-sur-Sambre,Hainaut,"salle omnisport,à gauche l entr",,,,"Rue du Poirie ,226.0,Hainaut,Belgium",50.406891,4.465501
3613,4623.0,,Rue des Monts ,,6001.0,Marcinelle,Hainaut,"rez de ch,local gardiens",,,,"Rue des Monts ,,Hainaut,Belgium",50.3279104,4.4574843
3614,4624.0,,Rue de l Asie,,6001.0,Marcinelle,Hainaut,"rez,local gardiensaccès par s omni",,,,"Rue de l Asie,,Hainaut,Belgium",50.37908,4.43758
3615,4625.0,,Terhulpsesteenweg ,120.0,1000.0,Brussel,Bruxelles-Brussel,"glvl,rechts vd hoofdingang",,,,"Terhulpsesteenweg ,120.0,Bruxelles-Brussel,Belgium",50.7613064,4.4525119
3616,4626.0,,Berchemstadionstraat,73.0,2600.0,Berchem,Antwerpen,"hoofdingang,glvl",,,,"Berchemstadionstraat,73.0,Antwerpen,Belgium",51.1883128,4.4374238
3617,4628.0,Appareil fixe-Vast apparaat,Rue des Gottes,8.0,4051.0,Vaux-Sous-Chèvrement,Liège,La Ferme de Chevremont - in de cafetaria,Non-Nee,Non-Nee,,"Rue des Gottes,8.0,Liège,Belgium",50.6012909,5.6533469
3618,4631.0,,Bevrijdingslaan ,,8700.0,Tielt,West-Vlaanderen,"receptie,showroom glvl",,,,"Bevrijdingslaan ,,West-Vlaanderen,Belgium",50.8193624,3.4904939
3619,4632.0,,Bevrijdingslaan,,8700.0,Tielt,West-Vlaanderen,magazijn,,,,"Bevrijdingslaan,,West-Vlaanderen,Belgium",50.8193624,3.4904939
3620,4633.0,,Jules Bordetlaan ,48.0,8670.0,Koksijde,West-Vlaanderen,"glvl, kleine zaal rechts",,,,"Jules Bordetlaan ,48.0,West-Vlaanderen,Belgium",50.8719745,4.4166098
3621,4634.0,,Rue des Coquelicots ,,4020.0,Liège,Liège,face à la récept sous vascal,,,,"Rue des Coquelicots ,,Liège,Belgium",50.6357288,5.6141869
3622,4635.0,,Rue du Bosquet ,15.0,1348.0,Louvain-la-Neuve,Brabant Wallon,"rez,proximiti",,,,"Rue du Bosquet ,15.0,Brabant Wallon,Belgium",50.5824203,4.3611252
3623,4636.0,,Rue Vieille,55.0,5570.0,Baronville,Namur,"salle des fêtes,rez de ch",,,,"Rue Vieille,55.0,Namur,Belgium",50.1264148,4.9473741
3624,4637.0,,Rue de l Agace,5.0,7061.0,CasteauMons),Hainaut,sous le préau de la cour de récré,,,,"Rue de l Agace,5.0,Hainaut,Belgium",50.4681246,4.1348771
3625,4638.0,,Rue de la Place,,7062.0,Naast,Hainaut,"rez,couloir accès sal polyva",,,,"Rue de la Place,,Hainaut,Belgium",50.3799831,4.3769947
3626,4639.0,,Place Van Zeeland,33.0,7060.0,Soignies,Hainaut,"rez,hall entrée",,,,"Place Van Zeeland,33.0,Hainaut,Belgium",50.5785769,4.0684611
3627,4640.0,,Rue Joseph Quintart ,127.0,7063.0,Chaussée-Notre-Dame-Louvignies,Hainaut,"hall entrée,rez",,,,"Rue Joseph Quintart ,127.0,Hainaut,Belgium",50.5900873,3.9969453
3628,4641.0,,Rue Centrale,8.0,7063.0,Neufvilles,Hainaut,sous le préau de la cour récréatio,,,,"Rue Centrale,8.0,Hainaut,Belgium",50.3100314,4.1166262
3629,4642.0,,Rue Noblehaye ,113.0,4653.0,Bolland,Liège,"vestiaire de l arbitre,rez de ch",,,,"Rue Noblehaye ,113.0,Liège,Belgium",50.648452,5.7685913
3630,4643.0,,Place Terdelt ,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,,,,"Place Terdelt ,1.0,Bruxelles-Brussel,Belgium",50.8683032,4.3897767
3631,4644.0,,Boulevard Ernest Solvay ,475.0,4000.0,Liège,Liège,rez de ch de l établi,,,,"Boulevard Ernest Solvay ,475.0,Liège,Belgium",50.6590203,5.5976884
3632,4645.0,,Henry Fordlaan ,1.0,3600.0,Genk,Limburg,"ingang Munsterenstr,EHBO lokaal",,,,"Henry Fordlaan ,1.0,Limburg,Belgium",50.9207085,5.4856338
3633,4646.0,,Rue du 28 Juin ,102.0,6180.0,Courcelles,Hainaut,salle paroisiale,,,,"Rue du 28 Juin ,102.0,Hainaut,Belgium",50.3839675,4.4753881
3634,4647.0,,Rue du Calvaire ,29.0,6061.0,Montignies-sur-Sambre,Hainaut,"salle de gym, rez de ch",,,,"Rue du Calvaire ,29.0,Hainaut,Belgium",50.3554167,4.2732819
3635,4648.0,,Rue d Oignies ,3.0,6250.0,Aiseau,Hainaut,,,,,"Rue d Oignies ,3.0,Hainaut,Belgium",50.4261445,4.603808
