,id,type,address,number,postal_code,municipality,province,location,public,available,hours,Full_Address,Lat,Lon,WT_3m1p5
12164,14162.0,Appareil fixe-Vast apparaat,Blijde Inkomststraat ,21.0,3000.0,Leuven,Vlaams-Brabant,Inkom,Non-Nee,Non-Nee,,"Blijde Inkomststraat ,21.0,Vlaams-Brabant,Belgium",50.8756114,4.7110059,
12175,14187.0,Appareil fixe-Vast apparaat,Grote Markt ,1.0,2000.0,Antwerpen,Antwerpen,Inkom,Oui-Ja,Oui-Ja,,"Grote Markt ,1.0,Antwerpen,Belgium",51.22114,4.4002183,
12247,14273.0,Appareil fixe-Vast apparaat,Noorderlaan,77.0,2030.0,Antwerpen,Antwerpen,Shop,Non-Nee,Non-Nee,08.00 - 18.00,"Noorderlaan,77.0,Antwerpen,Belgium",51.2697864,4.3766281,
12267,14297.0,Appareil fixe-Vast apparaat,Groeneweg ,151.0,3001.0,Heverlee,Vlaams-Brabant,"Hogeschool UCLL, Campus Sociale School - inkom Blok-A",Oui-Ja,Non-Nee,,"Groeneweg ,151.0,Vlaams-Brabant,Belgium",50.8920402,4.1071439,
12296,14343.0,Appareil fixe-Vast apparaat,Katwilgweg ,2.0,2050.0,Antwerpen,Antwerpen,Gelijkvloers bij het onthaal,Non-Nee,Oui-Ja,,"Katwilgweg ,2.0,Antwerpen,Belgium",51.2179075,4.3597916,
12330,14382.0,Appareil fixe-Vast apparaat,Spitsenstraat,,2030.0,Antwerpen,Antwerpen,Op het gelijkvloers direct aan de linkerkant.,Oui-Ja,Oui-Ja,,"Spitsenstraat,,Antwerpen,Belgium",51.2374882,4.4175545,
12335,14388.0,Appareil fixe-Vast apparaat,Hoveniersstraat,31.0,8500.0,Kortrijk,West-Vlaanderen,Onthaal - Gelijkvloers,Non-Nee,Non-Nee,08u - 16u,"Hoveniersstraat,31.0,West-Vlaanderen,Belgium",50.8229714,3.2661844,
12338,14391.0,Appareil fixe-Vast apparaat,Vrijhavenstraat,1.0,8400.0,Oostende,West-Vlaanderen,Gelijkvloers : vlakbij de inkom,Non-Nee,Non-Nee,,"Vrijhavenstraat,1.0,West-Vlaanderen,Belgium",51.2258999,2.9230584,
12385,14443.0,Appareil fixe-Vast apparaat,F.Tijsmanstunnel,,2040.0,Antwerpen,Antwerpen,Buiten aan de check in,Non-Nee,Non-Nee,6u-22u,"F.Tijsmanstunnel,,Antwerpen,Belgium",51.3087285,4.3209836,
12445,14505.0,Appareil fixe-Vast apparaat,Antwerpsebaan (haven 722),42.0,2040.0,Antwerpen,Antwerpen,Naast inkomdeur kantoor.,Non-Nee,Oui-Ja,,"Antwerpsebaan (haven 722),42.0,Antwerpen,Belgium",51.3191829,4.339707199999999,
12470,14536.0,Appareil fixe-Vast apparaat,Evenementenlaan,7.0,3001.0,Heverlee,Vlaams-Brabant,Receptie,Oui-Ja,Non-Nee,Maandag tot vrijdag van 8 tot 17uur,"Evenementenlaan,7.0,Vlaams-Brabant,Belgium",50.8557337,4.7308887,
12481,14547.0,Appareil fixe-Vast apparaat,Copernicuslaan,50.0,2018.0,Antwerpen,Antwerpen,EHBO lokaal locatie Nokia Antwerpen ,Non-Nee,Non-Nee,,"Copernicuslaan,50.0,Antwerpen,Belgium",51.2140158,4.42386,
12700,14787.0,Appareil fixe-Vast apparaat,Vaartstraat,78.0,3018.0,Wijgmaal (Leuven),Vlaams-Brabant,Op het gelijkvloers rechts binnen aan de ingang van de winkel,Oui-Ja,Non-Nee,van maandag tot vrijdag van 7u00 tot 12u00 en van 12u45 tot 17u00,"Vaartstraat,78.0,Vlaams-Brabant,Belgium",50.9270162,4.421211,
12725,14813.0,Appareil fixe-Vast apparaat,Portpolderweg,,2040.0,Antwerpen,Antwerpen,2de verdieping,Oui-Ja,Non-Nee,,"Portpolderweg,,Antwerpen,Belgium",51.3448238,4.2863967,
12737,14825.0,Appareil fixe-Vast apparaat,Smoldersplein,5.0,3000.0,Leuven,Vlaams-Brabant,.,Oui-Ja,Non-Nee,,"Smoldersplein,5.0,Vlaams-Brabant,Belgium",50.8804558,4.7014633,
12747,14835.0,Appareil fixe-Vast apparaat,Waalsekaai,,2000.0,Antwerpen,Antwerpen,Verdieping +1,Oui-Ja,Non-Nee,,"Waalsekaai,,Antwerpen,Belgium",51.2098583,4.3889581,
12748,14836.0,Appareil fixe-Vast apparaat,Bolivarplaats,20.0,2000.0,Antwerpen,Antwerpen,Verdieping +2,Oui-Ja,Non-Nee,,"Bolivarplaats,20.0,Antwerpen,Belgium",51.2041794,4.3879823,
12749,14837.0,Appareil fixe-Vast apparaat,Bolivarplaats,20.0,2000.0,Antwerpen,Antwerpen,Verdieping 0 security,Oui-Ja,Non-Nee,,"Bolivarplaats,20.0,Antwerpen,Belgium",51.2041794,4.3879823,
12757,14845.0,Appareil fixe-Vast apparaat,Burgemeester Nolfstraat,,8500.0,Kortrijk,West-Vlaanderen,.,Oui-Ja,Non-Nee,,"Burgemeester Nolfstraat,,West-Vlaanderen,Belgium",50.8272146,3.2580918,
12758,14846.0,Appareil fixe-Vast apparaat,Burgemeester Nolfstraat,,8500.0,Kortrijk,West-Vlaanderen,.,Oui-Ja,Non-Nee,,"Burgemeester Nolfstraat,,West-Vlaanderen,Belgium",50.8272146,3.2580918,
12760,14848.0,Appareil fixe-Vast apparaat,Beheerstraat,41.0,8500.0,Kortrijk,West-Vlaanderen,.,Oui-Ja,Non-Nee,,"Beheerstraat,41.0,West-Vlaanderen,Belgium",50.8277949,3.2572611,
12881,14987.0,Appareil fixe-Vast apparaat,Eiermarkt,,2000.0,Antwerpen,Antwerpen,.,Non-Nee,Oui-Ja,,"Eiermarkt,,Antwerpen,Belgium",51.2192904,4.4034402,
12903,15011.0,Appareil fixe-Vast apparaat,Ambachtenlaan,12.0,3001.0,Heverlee,Vlaams-Brabant,"Doorgang tussen burelen en magazijn, langs de kant van het magazijn naast de wc s.",Oui-Ja,Non-Nee,08u30-17u00 (vrijdag tot 15u00),"Ambachtenlaan,12.0,Vlaams-Brabant,Belgium",50.848691,4.7182558,
12954,15084.0,Appareil fixe-Vast apparaat,Anselmostraat,2.0,2018.0,Antwerpen,Antwerpen,. ,Oui-Ja,Non-Nee,,"Anselmostraat,2.0,Antwerpen,Belgium",51.207008,4.4037824,
12981,15116.0,Appareil fixe-Vast apparaat,Vogelzanglaan,6.0,2020.0,Antwerpen,Antwerpen,.,Oui-Ja,Non-Nee,,"Vogelzanglaan,6.0,Antwerpen,Belgium",51.18960879999999,4.3975854,
13020,15155.0,Appareil fixe-Vast apparaat,Kasterveldenstraat ,1.0,2000.0,Antwerpen,Antwerpen,/,Oui-Ja,Non-Nee,,"Kasterveldenstraat ,1.0,Antwerpen,Belgium",51.253969,4.4565226,
13021,13044.0,Appareil fixe-Vast apparaat,Boudewijnstraat,4.0,2018.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Boudewijnstraat,4.0,Antwerpen,Belgium",51.3359558,4.6536632,
13022,14177.0,Appareil fixe-Vast apparaat,Vancouverstraat,1.0,2030.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Vancouverstraat,1.0,Antwerpen,Belgium",51.2608959,4.42335,
13023,14178.0,Appareil fixe-Vast apparaat,Zandweg,2.0,2040.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Zandweg,2.0,Antwerpen,Belgium",51.35074,4.3183761,
13025,14180.0,Appareil fixe-Vast apparaat,Jef Cassiersstraat,29.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Jef Cassiersstraat,29.0,Antwerpen,Belgium",51.2046088,4.3807656,
13032,15157.0,Appareil fixe-Vast apparaat,Grote Markt,1.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Grote Markt,1.0,Antwerpen,Belgium",51.22114,4.4002183,
13033,15158.0,Appareil fixe-Vast apparaat,Grote Markt,1.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Grote Markt,1.0,Antwerpen,Belgium",51.22114,4.4002183,
13034,15159.0,Appareil fixe-Vast apparaat,Kronenburgstraat,25.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Kronenburgstraat,25.0,Antwerpen,Belgium",51.2120287,4.3974974,
13038,15165.0,Appareil fixe-Vast apparaat,Bouvaertlaan,31.0,2050.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Bouvaertlaan,31.0,Antwerpen,Belgium",51.2324598,4.3853963,
13039,15166.0,Appareil fixe-Vast apparaat,Montignystraat,70.0,2018.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Montignystraat,70.0,Antwerpen,Belgium",51.2012547,4.3914686,
13043,15171.0,Appareil fixe-Vast apparaat,Steenplein,1.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Steenplein,1.0,Antwerpen,Belgium",51.22145,4.39633,
13044,15172.0,Appareil fixe-Vast apparaat,Lange Leemstraat ,372.0,2018.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Lange Leemstraat ,372.0,Antwerpen,Belgium",51.2061276,4.4171034,
13045,4611.0,Appareil fixe-Vast apparaat,Oude Leeuwenrui,29.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Oude Leeuwenrui,29.0,Antwerpen,Belgium",51.2269559,4.4088267,
13046,4610.0,Appareil fixe-Vast apparaat,Grote Markt,1.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Grote Markt,1.0,Antwerpen,Belgium",51.22114,4.4002183,
13047,14188.0,Appareil fixe-Vast apparaat,Francis wellesplein,1.0,2018.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Francis wellesplein,1.0,Antwerpen,Belgium",51.2039025,4.3974886,
13048,13086.0,Appareil fixe-Vast apparaat,Hanegraefstraat,5.0,2050.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Hanegraefstraat,5.0,Antwerpen,Belgium",51.2192164,4.3806173,
13051,13089.0,Appareil fixe-Vast apparaat,Steenbokstraat,1.0,2018.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Steenbokstraat,1.0,Antwerpen,Belgium",51.2070195,4.4268839,
13052,13090.0,Appareil fixe-Vast apparaat,Lamorinierestraat ,137.0,2018.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Lamorinierestraat ,137.0,Antwerpen,Belgium",51.2035955,4.420659,
13054,15174.0,Appareil fixe-Vast apparaat,Blancefloerlaan,183.0,2050.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Blancefloerlaan,183.0,Antwerpen,Belgium",51.2199623,4.3640774,
13055,12980.0,Appareil fixe-Vast apparaat,Kielsbroek,32.0,2020.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Kielsbroek,32.0,Antwerpen,Belgium",51.1966325,4.371067,
13058,15175.0,Appareil fixe-Vast apparaat,Louis Paul Boonstraat ,,2050.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Louis Paul Boonstraat ,,Antwerpen,Belgium",51.2249314,4.3821976,
13064,15181.0,Appareil fixe-Vast apparaat,August Leyweg,2.0,2020.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"August Leyweg,2.0,Antwerpen,Belgium",51.1949858,4.3778072,
13068,15185.0,Appareil fixe-Vast apparaat,Santiagostraat,2.0,2030.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Santiagostraat,2.0,Antwerpen,Belgium",51.2489279,4.4214083,
13071,15188.0,Appareil fixe-Vast apparaat,Vogelzanglaan,6.0,2020.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Vogelzanglaan,6.0,Antwerpen,Belgium",51.18960879999999,4.3975854,
13079,15209.0,Appareil fixe-Vast apparaat,Ruggeveldstraat,488.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Ruggeveldstraat,488.0,Antwerpen,Belgium",51.226846,4.5055494,
13086,6512.0,Appareil fixe-Vast apparaat,Emiel Vloorsstraat,2.0,2020.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Emiel Vloorsstraat,2.0,Antwerpen,Belgium",51.1932216,4.3751036,
13087,15211.0,Appareil fixe-Vast apparaat,Interleuvenlaan ,,3001.0,Leuven,Vlaams-Brabant,EHBO lokaal (gelijkvloers),Non-Nee,Non-Nee,Zondag 22:00u tem Vrijdag 22:00,"Interleuvenlaan ,,Vlaams-Brabant,Belgium",50.8507187,4.7303674,
13089,12978.0,Appareil fixe-Vast apparaat,Sint-Andriesplaats,24.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Sint-Andriesplaats,24.0,Antwerpen,Belgium",51.2151432,4.3967383,
13095,12986.0,Appareil fixe-Vast apparaat,Antwerpsebaan,140.0,2040.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Antwerpsebaan,140.0,Antwerpen,Belgium",51.3420802,4.3216766,
13097,10891.0,Appareil fixe-Vast apparaat,Quinten Matsijslei,50.0,2000.0,ANTWERPEN,Antwerpen,/,Oui-Ja,Oui-Ja,,"Quinten Matsijslei,50.0,Antwerpen,Belgium",51.2127018,4.4163976,
13106,10900.0,Appareil fixe-Vast apparaat,rekollettenstraat,23.0,8500.0,KORTRIJK,West-Vlaanderen,INKOM,Oui-Ja,Oui-Ja,,"rekollettenstraat,23.0,West-Vlaanderen,Belgium",50.8316332,3.2577036,
13117,10911.0,Appareil fixe-Vast apparaat,Patroonschapstraat,5.0,3010.0,KESSEL-LO,Vlaams-Brabant,BUITENKANT INKOM,Oui-Ja,Oui-Ja,,"Patroonschapstraat,5.0,Vlaams-Brabant,Belgium",50.8846192,4.7241202,
13135,10927.0,Appareil fixe-Vast apparaat,Mechelsestraat,84.0,3000.0,LEUVEN,Vlaams-Brabant,GANG AAN EHBO,Oui-Ja,Oui-Ja,,"Mechelsestraat,84.0,Vlaams-Brabant,Belgium",50.8841312,4.6982565,
13137,10900.0,Appareil fixe-Vast apparaat,rekollettenstraat,23.0,8500.0,KORTRIJK,West-Vlaanderen,INKOM,Oui-Ja,Oui-Ja,,"rekollettenstraat,23.0,West-Vlaanderen,Belgium",50.8316332,3.2577036,
13176,12999.0,Appareil fixe-Vast apparaat,Waterven,12.0,8501.0,BISSEGEM,West-Vlaanderen,INKOM SHOWROOM,Oui-Ja,Oui-Ja,,"Waterven,12.0,West-Vlaanderen,Belgium",50.8341429,3.2212298,
13177,13000.0,Appareil fixe-Vast apparaat,Steenstraat,14.0,8501.0,BISSEGEM,West-Vlaanderen,INKOM,Oui-Ja,Oui-Ja,,"Steenstraat,14.0,West-Vlaanderen,Belgium",51.0536024,3.1457942,
13192,15213.0,Appareil fixe-Vast apparaat,Rodestraat,19.0,2000.0,ANTWERPEN,Antwerpen,Keuken deur rechts aan rechtse draaibare achter grijze ijzeren poort,Oui-Ja,Oui-Ja,,"Rodestraat,19.0,Antwerpen,Belgium",51.2234938,4.4139139,
13235,12595.0,Appareil fixe-Vast apparaat,Nelson Mandelaplein,1.0,8500.0,KORTRIJK,West-Vlaanderen,"Buitengevel,naast de fietsstalling",Oui-Ja,Oui-Ja,,"Nelson Mandelaplein,1.0,West-Vlaanderen,Belgium",50.8254483,3.2548677,
13239,13158.0,Appareil fixe-Vast apparaat,Jodenstraat,15.0,2000.0,ANTWERPEN,Antwerpen,Buitengevel straatzijde.,Oui-Ja,Oui-Ja,,"Jodenstraat,15.0,Antwerpen,Belgium",51.2169137,4.4071261,
13288,15298.0,Appareil fixe-Vast apparaat,Wilselsesteenweg,115.0,3010.0,KESSEL-LO,Vlaams-Brabant,BUITENKAST,Oui-Ja,Oui-Ja,,"Wilselsesteenweg,115.0,Vlaams-Brabant,Belgium",50.9032007,4.723915,
13298,15309.0,Appareil fixe-Vast apparaat,Langestraat,28.0,8400.0,OOSTENDE,West-Vlaanderen,/,Oui-Ja,Oui-Ja,,"Langestraat,28.0,West-Vlaanderen,Belgium",51.0536024,3.1457942,
13328,15338.0,Appareil fixe-Vast apparaat,Kapeldreef ,75.0,3001.0,Heverlee,Vlaams-Brabant,"Imec-CUB-gebouw, gelijkvloers",Non-Nee,Oui-Ja,,"Kapeldreef ,75.0,Vlaams-Brabant,Belgium",50.8622144,4.6712046,
13330,15340.0,Appareil fixe-Vast apparaat,Kapeldreef,75.0,3001.0,Heverlee,Vlaams-Brabant,imec- imec1 inkomhal-gelikvloers,Non-Nee,Oui-Ja,,"Kapeldreef,75.0,Vlaams-Brabant,Belgium",50.8622144,4.6712046,
13337,15347.0,Appareil fixe-Vast apparaat,Moeskroensesteenweg,212.0,8511.0,AALBEKE,West-Vlaanderen,INKOM TOONZAAL,Oui-Ja,Oui-Ja,,"Moeskroensesteenweg,212.0,West-Vlaanderen,Belgium",50.7756898,3.2275515,
13338,15348.0,Appareil fixe-Vast apparaat,President kennedypark,,8500.0,KORTRIJK,West-Vlaanderen,INKOM,Oui-Ja,Oui-Ja,,"President kennedypark,,West-Vlaanderen,Belgium",50.8004697,3.2735276,
13382,15370.0,Appareil fixe-Vast apparaat,Vital decosterstraat ,,3000.0,LEUVEN,Vlaams-Brabant,INKOM,Oui-Ja,Oui-Ja,,"Vital decosterstraat ,,Vlaams-Brabant,Belgium",50.8814806,4.7042981,
13499,15446.0,Appareil fixe-Vast apparaat,INTERLEUVENLAAN ,3.0,3001.0,HEVERLEE,Vlaams-Brabant,/,Oui-Ja,Oui-Ja,,"INTERLEUVENLAAN ,3.0,Vlaams-Brabant,Belgium",50.8507187,4.7303674,
13508,15449.0,Appareil fixe-Vast apparaat,John Cordierlaan,5.0,8400.0,Oostende,West-Vlaanderen,Bureau gelijkvloers,Oui-Ja,Non-Nee,8:00 - 18:00,"John Cordierlaan,5.0,West-Vlaanderen,Belgium",51.2069163,2.9838101,
13511,15451.0,Appareil fixe-Vast apparaat,Lange Nieuwstraat,101.0,2000.0,Antwerpen,Antwerpen,Inkom campus / onderwijsgebouw,Oui-Ja,Non-Nee,8u en 18u,"Lange Nieuwstraat,101.0,Antwerpen,Belgium",51.2195886,4.4104241,
13512,15453.0,Appareil fixe-Vast apparaat,Ellermanstrat ,33.0,2000.0,Antwerpen,Antwerpen,Ingang campus / onderwijsgebouw,Oui-Ja,Non-Nee,8u - 18u,"Ellermanstrat ,33.0,Antwerpen,Belgium",51.2297875,4.4172222,
13513,15454.0,Appareil fixe-Vast apparaat,Noorderplaats,2.0,2000.0,Antwerpen,Antwerpen,Ingang campus / onderwijsgebouw,Oui-Ja,Non-Nee,8u - 18u,"Noorderplaats,2.0,Antwerpen,Belgium",51.2944979,4.4421348,
13521,15461.0,Appareil fixe-Vast apparaat,Romeynsweel ,8.0,2030.0,Antwerpen,Antwerpen,Centraal in het landschapskantoor van gebouw A (hoofdgebouw) op de 2de verdieping,Non-Nee,Non-Nee,ma- vrij van 08u00 tot 17u00,"Romeynsweel ,8.0,Antwerpen,Belgium",51.2673195,4.3905977,
13642,15579.0,Appareil fixe-Vast apparaat,GEOSEA,,8400.0,OOSTENDE,West-Vlaanderen,/,Oui-Ja,Oui-Ja,,"GEOSEA,,West-Vlaanderen,Belgium",51.0536024,3.1457942,
13669,4988.0,Appareil fixe-Vast apparaat,Remylaan,2.0,3018.0,WIJGMAAL,Vlaams-Brabant,In de Remytoren ingang 3 1 ste verdiep ,Oui-Ja,Oui-Ja,,"Remylaan,2.0,Vlaams-Brabant,Belgium",50.9234908,4.7032502,
13691,15612.0,Appareil fixe-Vast apparaat,Noorderlaan ,,2030.0,Antwerpen ,Antwerpen,Kantoor ,Non-Nee,Non-Nee,08hr00-17hr00,"Noorderlaan ,,Antwerpen,Belgium",51.2697864,4.3766281,
13721,9183.0,Appareil fixe-Vast apparaat,Schouwkensstraat,10.0,2030.0,ANTWERPEN,Antwerpen,"Gelijkvloers,links in de traphall",Oui-Ja,Oui-Ja,,"Schouwkensstraat,10.0,Antwerpen,Belgium",51.27199,4.388928,
13754,15635.0,Appareil fixe-Vast apparaat,Rijselsestraat ,28.0,8500.0,Kortrijk,West-Vlaanderen,gelijkvloers,Oui-Ja,Non-Nee,variabel,"Rijselsestraat ,28.0,West-Vlaanderen,Belgium",51.1381475,3.1928942,
13805,15661.0,Appareil fixe-Vast apparaat,Napelsstraat ,,2000.0,ANTWERPEN,Antwerpen,2e verdiep in EHBO-ruimte,Oui-Ja,Oui-Ja,,"Napelsstraat ,,Antwerpen,Belgium",51.2322058,4.4110751,
13806,15662.0,Appareil fixe-Vast apparaat,Isabellalei,107.0,2018.0,ANTWERPEN,Antwerpen,in leraarskamer,Oui-Ja,Oui-Ja,,"Isabellalei,107.0,Antwerpen,Belgium",51.2043339,4.4172892,
13822,15201.0,Appareil fixe-Vast apparaat,Sint-Bernardsesteenweg,101.0,2020.0,ANTWERPEN,Antwerpen,"buitengevel,gebouw bij atletiekpiste",Oui-Ja,Oui-Ja,,"Sint-Bernardsesteenweg,101.0,Antwerpen,Belgium",51.1751817,4.3666277,
13826,15679.0,Appareil fixe-Vast apparaat,Tervuursevest,101.0,3001.0,HEVERLEE,Vlaams-Brabant,In de Indooratletiekhall,Oui-Ja,Oui-Ja,,"Tervuursevest,101.0,Vlaams-Brabant,Belgium",50.872564,4.6909425,
13848,15682.0,Appareil fixe-Vast apparaat,Philipssite,,3001.0,Leuven,Vlaams-Brabant,Centrale hall gebouw,Oui-Ja,Non-Nee,8u30 - 12u van maandag tot vrijdag,"Philipssite,,Vlaams-Brabant,Belgium",50.8680749,4.7119704,
13852,15687.0,Appareil fixe-Vast apparaat,President Kennedypark,,8500.0,KORTRIJK,West-Vlaanderen,/,Oui-Ja,Oui-Ja,,"President Kennedypark,,West-Vlaanderen,Belgium",50.8004697,3.2735276,
13877,12981.0,Appareil fixe-Vast apparaat,Tolhuisstraat,12.0,2040.0,LILLO,Antwerpen,"Buitengevel,naast ingang",Oui-Ja,Oui-Ja,,"Tolhuisstraat,12.0,Antwerpen,Belgium",51.3042615,4.2893203,
13879,15713.0,Appareil fixe-Vast apparaat,Emiel Vloorsstraat,,2020.0,ANTWERPEN,Antwerpen,gebouw 2 in de inkomhall,Oui-Ja,Oui-Ja,,"Emiel Vloorsstraat,,Antwerpen,Belgium",51.1932216,4.3751036,
13912,15744.0,Appareil fixe-Vast apparaat,Herestraat,49.0,3000.0,LEUVEN,Vlaams-Brabant,REGA instituut : In de inkomhal ,Oui-Ja,Oui-Ja,,"Herestraat,49.0,Vlaams-Brabant,Belgium",50.8356873,4.9786374,
13929,15758.0,Appareil fixe-Vast apparaat,Thibautstraat,65.0,2018.0,ANTWERPEN,Antwerpen,naast het secretariaat,Oui-Ja,Oui-Ja,,"Thibautstraat,65.0,Antwerpen,Belgium",51.2053,4.45512,
13939,15765.0,Appareil fixe-Vast apparaat,Nieuw zuid,,2000.0,ANTWERPEN,Antwerpen,op de werf sinds 29/11/2021,Oui-Ja,,,"Nieuw zuid,,Antwerpen,Belgium",51.2068015,4.381278,
13955,15781.0,Appareil fixe-Vast apparaat,Industrieweg,25.0,2030.0,ANTWERPEN,Antwerpen,Buitenkast,Oui-Ja,,,"Industrieweg,25.0,Antwerpen,Belgium",51.2518764,4.3503943,
13956,15782.0,Appareil fixe-Vast apparaat,Kruisschrans,,2040.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,,,"Kruisschrans,,Antwerpen,Belgium",51.27728,4.3325,
13957,15783.0,Appareil fixe-Vast apparaat,Blauwhoefstraat,,2040.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,,,"Blauwhoefstraat,,Antwerpen,Belgium",51.3148595,4.3209569,
13958,15784.0,Appareil fixe-Vast apparaat,Scheldelaan,44.0,2030.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,,,"Scheldelaan,44.0,Antwerpen,Belgium",51.2998941,4.3074336,
13961,15787.0,Appareil fixe-Vast apparaat,Letlandstraat Royersluis,,2000.0,ANTWERPEN,Antwerpen,Inkom,Oui-Ja,,,"Letlandstraat Royersluis,,Antwerpen,Belgium",51.2412359,4.4040071,
13963,15789.0,Appareil fixe-Vast apparaat,Magueriedok,,2000.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,,,"Magueriedok,,Antwerpen,Belgium",51.2213404,4.4051485,
13967,15793.0,Appareil fixe-Vast apparaat,Noorderlaan,21.0,2030.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,,,"Noorderlaan,21.0,Antwerpen,Belgium",51.2697864,4.3766281,
13969,15795.0,Appareil fixe-Vast apparaat,Philipssite,,3001.0,HEVERLEE,Vlaams-Brabant,1e verdieping,Oui-Ja,,,"Philipssite,,Vlaams-Brabant,Belgium",50.8680749,4.7119704,
13975,15801.0,Appareil fixe-Vast apparaat,Brusselstraat,45.0,2018.0,ANTWERPEN,Antwerpen,INKOM,Oui-Ja,,,"Brusselstraat,45.0,Antwerpen,Belgium",51.2002093,4.3920787,
13987,15216.0,Appareil fixe-Vast apparaat,Langemeersstraat,6.0,8500.0,KORTRIJK,West-Vlaanderen,Naast de toiletten,Oui-Ja,,,"Langemeersstraat,6.0,West-Vlaanderen,Belgium",50.8275065,3.2740224,
14000,15229.0,Appareil fixe-Vast apparaat,Bergstraat,25.0,8511.0,AALBEKE,West-Vlaanderen,Aanmelden aan receptie verboden met wagen binnen te rijden,Oui-Ja,Oui-Ja,,"Bergstraat,25.0,West-Vlaanderen,Belgium",50.7797603,2.8216624,
14063,15452.0,Appareil fixe-Vast apparaat,Meistraat ,5.0,2000.0,Antwerpen,Antwerpen,Gelijkvloers - onthaal campus,Non-Nee,Non-Nee,Elke werkdag tussen 8u en 20u,"Meistraat ,5.0,Antwerpen,Belgium",51.2155588,4.4105948,
14064,15851.0,Appareil fixe-Vast apparaat,Mutsaardstraat ,31.0,2000.0,Antwerpen,Antwerpen,Gelijkvloers - onthaal,Non-Nee,Non-Nee,Elke werkdag tussen 8u en 20u,"Mutsaardstraat ,31.0,Antwerpen,Belgium",51.2238653,4.4056485,
14092,15880.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,Anvers,Antwerpen,3 étage ,Oui-Ja,Non-Nee,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267,
14093,15881.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,anvers ,Antwerpen,10 étage ,Oui-Ja,Oui-Ja,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267,
14094,15882.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,Anvers,Antwerpen,9 étage ,Oui-Ja,Non-Nee,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267,
14095,15883.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,Anvers,Antwerpen,8 étage ,Oui-Ja,Non-Nee,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267,
14096,15884.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,Anvers ,Antwerpen,7 étage ,Oui-Ja,Non-Nee,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267,
14097,15885.0,Appareil fixe-Vast apparaat,Van Immerseelstraat,66.0,2000.0,Anvers,Antwerpen,6 étage ,Oui-Ja,Non-Nee,,"Van Immerseelstraat,66.0,Antwerpen,Belgium",51.2118473,4.4233267,
